estado;cidade;populacao;pib;pib_percapita;sigla;regiao
BAHIA;Paramirim;20870;78535.03125;3763.06005859;BA;NORDESTE
BAHIA;Feira da Mata;6562;30380.33398438;4629.74023438;BA;NORDESTE
BAHIA;Candiba;12821;43417.87109375;3386.4699707;BA;NORDESTE
BAHIA;Andarai;14609;48729.01953125;3335.55004883;BA;NORDESTE
BAHIA;Pe de Serra;14788;57215.6796875;3869.06005859;BA;NORDESTE
BAHIA;Boa Nova;15427;50579.9765625;3278.66992188;BA;NORDESTE
BAHIA;Barra da Estiva;20537;127462.8515625;6206.5;BA;NORDESTE
BAHIA;Filadelfia;16215;53721.9609375;3313.10009766;BA;NORDESTE
BAHIA;Serrolandia;12665;45652.41796875;3604.61010742;BA;NORDESTE
BAHIA;Jitauna;16365;57266.8359375;3499.35009766;BA;NORDESTE
BAHIA;Lapao;26616;109688.2421875;4121.14013672;BA;NORDESTE
BAHIA;Anguera;9826;26372.31835938;2683.92993164;BA;NORDESTE
BAHIA;Caetanos;12307;30036.10546875;2440.57006836;BA;NORDESTE
BAHIA;Paratinga;29874;96737.9765625;3238.19995117;BA;NORDESTE
BAHIA;Floresta Azul;10364;42329.94140625;4084.32006836;BA;NORDESTE
BAHIA;Santa Teresinha;10546;33876.703125;3212.2800293;BA;NORDESTE
BAHIA;Sao Jose da Vitoria;6270;20077.56640625;3202.15991211;BA;NORDESTE
BAHIA;Remanso;39705;155141.328125;3907.35009766;BA;NORDESTE
BAHIA;Maragogipe;43921;178405.578125;4061.9699707;BA;NORDESTE
BAHIA;Novo Triunfo;14763;36864.1328125;2497.06005859;BA;NORDESTE
BAHIA;Jiquirica;13772;50515.6328125;3668.0;BA;NORDESTE
BAHIA;Ituacu;18772;82193.359375;4378.50976562;BA;NORDESTE
BAHIA;Paulo Afonso;106703;1743769.875;16342.28027344;BA;NORDESTE
BAHIA;Barreiras;137832;1693253.625;12284.91015625;BA;NORDESTE
BAHIA;Apuarema;7610;32103.33984375;4218.56982422;BA;NORDESTE
BAHIA;Cachoeira;33782;193704.671875;5733.95996094;BA;NORDESTE
BAHIA;Ruy Barbosa;30422;125032.375;4109.93017578;BA;NORDESTE
BAHIA;Olindina;24557;92409.46875;3763.06005859;BA;NORDESTE
BAHIA;Itaete;14664;57720.859375;3936.22998047;BA;NORDESTE
BAHIA;Livramento de Nossa Senhora;44568;222608.734375;4994.81005859;BA;NORDESTE
BAHIA;Nova Ibia;7029;33765.703125;4803.77001953;BA;NORDESTE
BAHIA;Inhambupe;36719;163543.890625;4453.93017578;BA;NORDESTE
BAHIA;Ibicoara;16940;226989.453125;13399.61035156;BA;NORDESTE
BAHIA;Pedrao;7597;24826.99804688;3268.0;BA;NORDESTE
BAHIA;Sitio do Mato;13187;57113.71484375;4331.06005859;BA;NORDESTE
BAHIA;Iuiu;12093;54116.75;4475.04980469;BA;NORDESTE
BAHIA;Caturama;8713;26457.0;3036.5;BA;NORDESTE
BAHIA;Elisio Medrado;8183;30162.81640625;3686.0300293;BA;NORDESTE
BAHIA;Amargosa;35278;162852.53125;4616.25976562;BA;NORDESTE
BAHIA;Guajeru;9330;29756.83203125;3189.37011719;BA;NORDESTE
BAHIA;Alcobaca;20242;142096.75;7019.89990234;BA;NORDESTE
BAHIA;Curaca;34421;142728.21875;4146.54003906;BA;NORDESTE
BAHIA;Itaju do Colonia;7706;38664.078125;5017.39990234;BA;NORDESTE
BAHIA;Ibiassuce;9008;42919.61328125;4764.60986328;BA;NORDESTE
BAHIA;Maiquinique;8848;43714.84765625;4940.64990234;BA;NORDESTE
BAHIA;Itatim;15516;87130.4453125;5615.52001953;BA;NORDESTE
BAHIA;Cotegipe;14191;53177.484375;3747.27001953;BA;NORDESTE
BAHIA;Dario Meira;12331;47403.1796875;3844.22998047;BA;NORDESTE
BAHIA;Formosa do Rio Preto;22171;533663.1875;24070.3203125;BA;NORDESTE
BAHIA;Agua Fria;15328;66563.5390625;4342.60986328;BA;NORDESTE
BAHIA;Sao Domingos;9730;43055.078125;4424.97998047;BA;NORDESTE
BAHIA;Mortugaba;14692;45490.046875;3096.25;BA;NORDESTE
BAHIA;Muniz Ferreira;7236;26533.71484375;3666.89990234;BA;NORDESTE
BAHIA;Teolandia;12810;46183.97265625;3605.31005859;BA;NORDESTE
BAHIA;Erico Cardoso;10717;31641.61523438;2952.4699707;BA;NORDESTE
BAHIA;Terra Nova;12583;45995.96484375;3655.40991211;BA;NORDESTE
BAHIA;Itamari;8781;36500.1640625;4156.72021484;BA;NORDESTE
BAHIA;Mirangaba;18849;62113.2421875;3295.31005859;BA;NORDESTE
BAHIA;Rio do Antonio;15110;53273.8515625;3525.72998047;BA;NORDESTE
BAHIA;Jeremoabo;39302;147223.46875;3745.94995117;BA;NORDESTE
BAHIA;Sao Sebastiao do Passe;41758;317994.25;7615.16992188;BA;NORDESTE
BAHIA;Arataca;10953;58449.3984375;5336.37988281;BA;NORDESTE
BAHIA;Chorrocho;11022;41587.015625;3773.09008789;BA;NORDESTE
BAHIA;Candeias;81699;3224811.75;39471.859375;BA;NORDESTE
BAHIA;Sao Felipe;20952;80595.3125;3846.65991211;BA;NORDESTE
BAHIA;Nazare;27427;136208.3125;4966.20996094;BA;NORDESTE
RIO GRANDE DO SUL;Turucu;4000;45723.875;11430.96972656;RS;SUL
RIO GRANDE DO SUL;Frederico Westphalen;28428;490769.53125;17263.59960938;RS;SUL
RIO GRANDE DO SUL;Paulo Bento;2149;37882.76953125;17628.08984375;RS;SUL
RIO GRANDE DO SUL;Cacequi;13578;174171.703125;12827.49023438;RS;SUL
RIO GRANDE DO SUL;Engenho Velho;1467;24098.88671875;16427.33007812;RS;SUL
RIO GRANDE DO SUL;Arvorezinha;10548;120895.8828125;11461.5;RS;SUL
RIO GRANDE DO SUL;Palmeira das Missoes;34225;597852.75;17468.30078125;RS;SUL
RIO GRANDE DO SUL;Monte Belo do Sul;2826;58234.10546875;20606.55078125;RS;SUL
RIO GRANDE DO SUL;Sao Jeronimo;21289;281260.28125;13211.53027344;RS;SUL
RIO GRANDE DO SUL;Erval Grande;5367;53334.69921875;9937.53027344;RS;SUL
RIO GRANDE DO SUL;Chui;5496;140923.671875;25641.13085938;RS;SUL
RIO GRANDE DO SUL;Sarandi;21828;389289.53125;17834.41015625;RS;SUL
RIO GRANDE DO SUL;Casca;8654;201810.28125;23319.88085938;RS;SUL
RIO GRANDE DO SUL;Protasio Alves;2188;30150.00390625;13779.70996094;RS;SUL
RIO GRANDE DO SUL;Cacique Doble;5008;52123.5;10408.04980469;RS;SUL
RIO GRANDE DO SUL;Porto Xavier;11131;142891.265625;12837.24023438;RS;SUL
RIO GRANDE DO SUL;Jari;3802;88814.828125;23360.02929688;RS;SUL
RIO GRANDE DO SUL;Caicara;5240;60827.06640625;11608.21972656;RS;SUL
RIO GRANDE DO SUL;Ibiraiaras;7319;136556.0625;18657.75;RS;SUL
RIO GRANDE DO SUL;Westfalia;2843;67336.796875;23685.11914062;RS;SUL
RIO GRANDE DO SUL;Alecrim;7259;68632.7734375;9454.84960938;RS;SUL
RIO GRANDE DO SUL;Anta Gorda;6326;92337.53125;14596.50976562;RS;SUL
RIO GRANDE DO SUL;Campo Bom;59366;1244125.625;20956.86914062;RS;SUL
RIO GRANDE DO SUL;Coronel Bicaco;7971;115668.953125;14511.21972656;RS;SUL
RIO GRANDE DO SUL;Sao Francisco de Assis;19799;209910.53125;10602.08007812;RS;SUL
RIO GRANDE DO SUL;Ajuricaba;7374;129304.8671875;17535.24023438;RS;SUL
RIO GRANDE DO SUL;Boa Vista das Missoes;2100;54992.50390625;26186.91015625;RS;SUL
RIO GRANDE DO SUL;Carlos Gomes;1718;20166.66992188;11738.45996094;RS;SUL
RIO GRANDE DO SUL;Cerro Branco;4673;54877.2421875;11743.46972656;RS;SUL
RIO GRANDE DO SUL;Garruchos;3509;218234.140625;62192.69140625;RS;SUL
RIO GRANDE DO SUL;Sao Vendelino;1891;28861.82617188;15262.73046875;RS;SUL
RIO GRANDE DO SUL;Capao do Leao;24458;318006.34375;13002.13964844;RS;SUL
RIO GRANDE DO SUL;Vale do Sol;11273;167418.703125;14851.29980469;RS;SUL
RIO GRANDE DO SUL;Tres Cachoeiras;11022;87440.0546875;7933.22998047;RS;SUL
RIO GRANDE DO SUL;Tunas;4551;48574.01953125;10673.25976562;RS;SUL
RIO GRANDE DO SUL;Lajeado do Bugre;2647;23565.09570312;8902.5703125;RS;SUL
RIO GRANDE DO SUL;Harmonia;3785;73449.2734375;19405.359375;RS;SUL
RIO GRANDE DO SUL;Mariano Moro;2304;23514.30859375;10205.86035156;RS;SUL
RIO GRANDE DO SUL;Sentinela do Sul;5598;71049.21875;12691.88964844;RS;SUL
RIO GRANDE DO SUL;Sertao Santana;6155;94106.140625;15289.37988281;RS;SUL
RIO GRANDE DO SUL;Butia;20213;198340.671875;9812.53027344;RS;SUL
RIO GRANDE DO SUL;Cidreira;11885;118177.3046875;9943.40039062;RS;SUL
RIO GRANDE DO SUL;Planalto;10734;93892.3671875;8747.19042969;RS;SUL
RIO GRANDE DO SUL;Capitao;2694;31977.71875;11869.98046875;RS;SUL
RIO GRANDE DO SUL;Veranopolis;26121;639887.625;24497.06054688;RS;SUL
RIO GRANDE DO SUL;Eugenio de Castro;3083;79817.078125;25889.41992188;RS;SUL
RIO GRANDE DO SUL;Portao;30802;609619.625;19791.56054688;RS;SUL
RIO GRANDE DO SUL;Agua Santa;3619;79701.8515625;22023.16992188;RS;SUL
RIO GRANDE DO SUL;Formigueiro;7214;95122.9375;13185.87988281;RS;SUL
RIO GRANDE DO SUL;Putinga;4242;65779.6953125;15506.75976562;RS;SUL
RIO GRANDE DO SUL;Nova Palma;6693;130462.4375;19492.36914062;RS;SUL
RIO GRANDE DO SUL;Capela de Santana;11617;89798.734375;7729.93994141;RS;SUL
RIO GRANDE DO SUL;Restinga Seca;15885;227745.25;14337.12988281;RS;SUL
RIO GRANDE DO SUL;Itati;2720;17316.42773438;6366.33007812;RS;SUL
RIO GRANDE DO SUL;Rio dos Indios;4192;41633.12109375;9931.5703125;RS;SUL
RIO GRANDE DO SUL;Bage;115745;1165896.5;10072.98046875;RS;SUL
RIO GRANDE DO SUL;Erval Seco;8196;92426.96875;11277.08007812;RS;SUL
RIO GRANDE DO SUL;Catuipe;9611;153886.890625;16011.54003906;RS;SUL
RIO GRANDE DO SUL;Palmares do Sul;11998;176851.203125;14740.05957031;RS;SUL
RIO GRANDE DO SUL;Lagoa Vermelha;28236;408302.03125;14460.33984375;RS;SUL
RIO GRANDE DO SUL;Sao Paulo das Missoes;6767;76172.8046875;11256.50976562;RS;SUL
RIO GRANDE DO SUL;Colinas;2470;28712.453125;11624.46972656;RS;SUL
RIO GRANDE DO SUL;Serio;2387;26267.9765625;11004.59960938;RS;SUL
RIO GRANDE DO SUL;Triunfo;25374;5378394.5;211964.796875;RS;SUL
RIO GRANDE DO SUL;Panambi;38794;782521.625;20171.19921875;RS;SUL
RIO GRANDE DO SUL;Coronel Barros;2522;42935.8203125;17024.50976562;RS;SUL
RIO GRANDE DO SUL;Marata;2542;41028.81640625;16140.37011719;RS;SUL
RIO GRANDE DO SUL;Itatiba do Sul;4521;41907.8359375;9269.58984375;RS;SUL
RIO GRANDE DO SUL;Eldorado do Sul;33668;651200.6875;19341.83007812;RS;SUL
RIO GRANDE DO SUL;Sao Jose do Herval;2549;23923.03320312;9385.25976562;RS;SUL
RIO GRANDE DO SUL;Redentora;10170;69031.109375;6787.72021484;RS;SUL
RIO GRANDE DO SUL;Tres de Maio;23893;417949.59375;17492.55078125;RS;SUL
RIO GRANDE DO SUL;Colorado;3771;92533.3671875;24538.15039062;RS;SUL
RIO GRANDE DO SUL;Nova Petropolis;18631;343135.90625;18417.47070312;RS;SUL
RIO GRANDE DO SUL;Viamao;260740;1838203.875;7049.95019531;RS;SUL
RIO GRANDE DO SUL;Novo Barreiro;3989;42512.2578125;10657.37011719;RS;SUL
RIO GRANDE DO SUL;Pinhal Grande;4581;121017.078125;26417.16992188;RS;SUL
RIO GRANDE DO SUL;Nova Santa Rita;22818;387144.1875;16966.609375;RS;SUL
RIO GRANDE DO SUL;Candiota;8576;246858.09375;28784.75976562;RS;SUL
RIO GRANDE DO SUL;Estacao;6253;111788.109375;17877.51953125;RS;SUL
RIO GRANDE DO SUL;Lagoa Bonita do Sul;2759;40239.54296875;14584.83007812;RS;SUL
RIO GRANDE DO SUL;Boa Vista do Incra;2583;73120.8984375;28308.51953125;RS;SUL
RIO GRANDE DO SUL;Ametista do Sul;8538;53460.91015625;6261.52978516;RS;SUL
RIO GRANDE DO SUL;Mata;5386;50877.265625;9446.20996094;RS;SUL
RIO GRANDE DO SUL;Porto Alegre;1436123;37787912.0;26312.44921875;RS;SUL
RIO GRANDE DO SUL;Ubiretama;2451;35365.5703125;14429.04003906;RS;SUL
RIO GRANDE DO SUL;Ibiaca;4796;86526.078125;18041.30078125;RS;SUL
RIO GRANDE DO SUL;Gaurama;6232;95305.984375;15293.0;RS;SUL
RIO GRANDE DO SUL;Sao Leopoldo;211663;3302153.0;15600.99023438;RS;SUL
RIO GRANDE DO SUL;Canoas;332056;16444476.0;49523.19921875;RS;SUL
RIO GRANDE DO SUL;Tres Forquilhas;3128;26717.39453125;8541.37011719;RS;SUL
RIO GRANDE DO SUL;Barao do Triunfo;7246;70817.5625;9773.33007812;RS;SUL
RIO GRANDE DO SUL;Senador Salgado Filho;2940;45900.67578125;15612.46972656;RS;SUL
RIO GRANDE DO SUL;Amaral Ferrador;6602;61648.3125;9337.8203125;RS;SUL
RIO GRANDE DO SUL;Toropi;3138;33232.0625;10590.20019531;RS;SUL
RIO GRANDE DO SUL;Tiradentes do Sul;6991;63663.21875;9106.45019531;RS;SUL
RIO GRANDE DO SUL;Doutor Mauricio Cardoso;5424;87776.3203125;16182.95019531;RS;SUL
RIO GRANDE DO SUL;Itapuca;2465;30261.02734375;12276.28027344;RS;SUL
RIO GRANDE DO SUL;Centenario;3100;34176.51953125;11024.6796875;RS;SUL
RIO GRANDE DO SUL;Poco das Antas;2098;25569.375;12187.5;RS;SUL
RIO GRANDE DO SUL;Cotipora;4887;91603.8125;18744.390625;RS;SUL
RIO GRANDE DO SUL;Pirapo;2979;29192.28320312;9799.36035156;RS;SUL
RIO GRANDE DO SUL;Barra do Quarai;3873;108110.9609375;27914.00976562;RS;SUL
RIO GRANDE DO SUL;Nova Alvorada;3258;74690.0625;22925.13085938;RS;SUL
RIO GRANDE DO SUL;Morro Redondo;6477;67334.1640625;10395.88964844;RS;SUL
RIO GRANDE DO SUL;Horizontina;19131;531785.875;27797.08007812;RS;SUL
RIO GRANDE DO SUL;Ernestina;3094;60428.63671875;19530.91015625;RS;SUL
RIO GRANDE DO SUL;Sao Jose dos Ausentes;3314;100045.2109375;30188.66015625;RS;SUL
RIO GRANDE DO SUL;Santo Antonio das Missoes;12016;150622.046875;12535.12011719;RS;SUL
RIO GRANDE DO SUL;Esmeralda;3383;60363.6640625;17843.24023438;RS;SUL
RIO GRANDE DO SUL;Cachoeirinha;118089;3224373.75;27304.609375;RS;SUL
RIO GRANDE DO SUL;Dona Francisca;3593;40484.5625;11267.62011719;RS;SUL
RIO GRANDE DO SUL;Hulha Negra;6448;92290.2734375;14313.00976562;RS;SUL
RIO GRANDE DO SUL;Mampituba;2972;27385.796875;9214.59960938;RS;SUL
RIO GRANDE DO SUL;Tapes;17216;199885.421875;11610.45019531;RS;SUL
RIO GRANDE DO SUL;Arambare;3929;72357.953125;18416.38085938;RS;SUL
RIO GRANDE DO SUL;Tavares;5283;59011.0859375;11170.0;RS;SUL
RIO GRANDE DO SUL;Balneario Pinhal;11840;96947.640625;8188.14990234;RS;SUL
RIO GRANDE DO SUL;Barra do Rio Azul;1978;28652.81054688;14485.75;RS;SUL
RIO GRANDE DO SUL;Sao Vicente do Sul;8659;110058.625;12710.3203125;RS;SUL
RIO GRANDE DO SUL;Jaguarao;28244;364778.5;12915.25976562;RS;SUL
RIO GRANDE DO SUL;Faxinal do Soturno;6407;93779.3671875;14637.01953125;RS;SUL
RIO GRANDE DO SUL;Tucunduva;5988;117462.90625;19616.38085938;RS;SUL
RIO GRANDE DO SUL;Candido Godoi;6722;95233.1640625;14167.37988281;RS;SUL
RIO GRANDE DO SUL;Nova Padua;2598;49243.48046875;18954.38085938;RS;SUL
RIO GRANDE DO SUL;Igrejinha;33551;690711.4375;20586.91015625;RS;SUL
RIO GRANDE DO SUL;Dom Pedrito;38767;680121.875;17543.83984375;RS;SUL
RIO GRANDE DO SUL;Cacapava do Sul;33060;407264.375;12318.95019531;RS;SUL
RIO GRANDE DO SUL;Novo Xingu;1926;21380.43359375;11100.95019531;RS;SUL
RIO GRANDE DO SUL;Vitoria das Missoes;3676;44029.72265625;11977.62011719;RS;SUL
RIO GRANDE DO SUL;Travesseiro;2471;34130.4921875;13812.41992188;RS;SUL
RIO GRANDE DO SUL;Rio Grande;196337;6280858.0;31990.18945312;RS;SUL
RIO GRANDE DO SUL;Quatro Irmaos;1791;32741.546875;18281.15039062;RS;SUL
RIO GRANDE DO SUL;Sananduva;15216;277202.40625;18217.8203125;RS;SUL
RIO GRANDE DO SUL;Sao Pedro da Serra;3311;28525.84765625;8615.48046875;RS;SUL
RIO GRANDE DO SUL;Santa Cecilia do Sul;1776;28719.18554688;16170.70996094;RS;SUL
RIO GRANDE DO SUL;Derrubadas;3391;41730.37890625;12306.21972656;RS;SUL
RIO GRANDE DO SUL;Sao Gabriel;59337;798197.0;13451.9296875;RS;SUL
RIO GRANDE DO SUL;Picada Cafe;5039;153711.953125;30504.4609375;RS;SUL
RIO GRANDE DO SUL;Bom Jesus;12201;197372.390625;16176.74023438;RS;SUL
RIO GRANDE DO SUL;Pinheirinho do Vale;4635;49996.953125;10786.83007812;RS;SUL
RIO GRANDE DO SUL;Piratini;21180;191053.515625;9020.46972656;RS;SUL
RIO GRANDE DO SUL;Crissiumal;15096;168315.0625;11149.65039062;RS;SUL
RIO GRANDE DO SUL;Roque Gonzales;7394;86025.9296875;11634.55957031;RS;SUL
RIO GRANDE DO SUL;Selbach;4912;96666.890625;19679.74023438;RS;SUL
RIO GRANDE DO SUL;Glorinha;7531;188674.734375;25053.08007812;RS;SUL
RIO GRANDE DO SUL;Capao Bonito do Sul;1877;48154.8359375;25655.2109375;RS;SUL
RIO GRANDE DO SUL;Pareci Novo;3232;52567.12109375;16264.58007812;RS;SUL
RIO GRANDE DO SUL;Mucum;4685;79309.03125;16928.2890625;RS;SUL
RIO GRANDE DO SUL;Chiapetta;4094;76856.4765625;18772.94921875;RS;SUL
RIO GRANDE DO SUL;Chuvisca;5159;69552.2109375;13481.71972656;RS;SUL
RIO GRANDE DO SUL;Canela;41115;370663.5625;9015.29003906;RS;SUL
RIO GRANDE DO SUL;Fazenda Vilanova;3248;148094.75;45595.671875;RS;SUL
RIO GRANDE DO SUL;Sao Martinho;5910;78099.75;13214.84960938;RS;SUL
RIO GRANDE DO SUL;Vila Maria;4299;109764.3515625;25532.52929688;RS;SUL
RIO GRANDE DO SUL;Coxilha;2997;79944.40625;26674.81054688;RS;SUL
RIO GRANDE DO SUL;Chapada;9673;190121.703125;19654.88085938;RS;SUL
RIO GRANDE DO SUL;Sao Lourenco do Sul;43388;528960.375;12191.40039062;RS;SUL
RIO GRANDE DO SUL;Serafina Correa;14733;328562.90625;22301.15039062;RS;SUL
RIO GRANDE DO SUL;Parai;6979;130695.2578125;18726.9296875;RS;SUL
RIO GRANDE DO SUL;Vale Real;5031;48317.95703125;9604.04980469;RS;SUL
RIO GRANDE DO SUL;Palmitinho;7134;75226.9296875;10544.84960938;RS;SUL
RIO GRANDE DO SUL;Santana da Boa Vista;8891;83511.515625;9392.80957031;RS;SUL
RIO GRANDE DO SUL;Sede Nova;2996;42928.94140625;14328.75;RS;SUL
RIO GRANDE DO SUL;Gramado Xavier;4124;42941.70703125;10412.63964844;RS;SUL
RIO GRANDE DO SUL;Vacaria;62831;926080.9375;14739.24023438;RS;SUL
RIO GRANDE DO SUL;Fortaleza dos Valos;4635;123020.5;26541.640625;RS;SUL
RIO GRANDE DO SUL;Antonio Prado;14274;234290.609375;16413.80078125;RS;SUL
RIO GRANDE DO SUL;Carazinho;60388;919009.875;15218.41992188;RS;SUL
RIO GRANDE DO SUL;Lajeado;72208;1810064.5;25067.36914062;RS;SUL
RIO GRANDE DO SUL;Rolante;20306;218809.78125;10775.62011719;RS;SUL
RIO GRANDE DO SUL;Tres Passos;23911;350329.9375;14651.41015625;RS;SUL
RIO GRANDE DO SUL;Vale Verde;3392;50805.16015625;14977.94042969;RS;SUL
RIO GRANDE DO SUL;Sao Nicolau;5959;54939.72265625;9219.62011719;RS;SUL
RIO GRANDE DO SUL;Santo Antonio do Planalto;2108;45459.1953125;21565.08007812;RS;SUL
RIO GRANDE DO SUL;Cruzeiro do Sul;12752;155682.796875;12208.5;RS;SUL
RIO GRANDE DO SUL;Imigrante;3125;72431.109375;23177.9609375;RS;SUL
RIO GRANDE DO SUL;Roca Sales;10468;218504.484375;20873.5703125;RS;SUL
RIO GRANDE DO SUL;Santana do Livramento;84079;877885.9375;10441.20019531;RS;SUL
RIO GRANDE DO SUL;Sao Valentim do Sul;2336;34529.40234375;14781.41992188;RS;SUL
RIO GRANDE DO SUL;Tuparendi;8866;131709.171875;14855.53027344;RS;SUL
RIO GRANDE DO SUL;Carlos Barbosa;25866;721714.0625;27902.0390625;RS;SUL
RIO GRANDE DO SUL;Capao do Cipo;3485;105410.21875;30246.83007812;RS;SUL
RIO GRANDE DO SUL;Uruguaiana;127045;2288915.5;18016.5703125;RS;SUL
RIO GRANDE DO SUL;Almirante Tamandare do Sul;2208;58480.27734375;26485.63085938;RS;SUL
RIO GRANDE DO SUL;Campinas do Sul;5745;86499.9921875;15056.5703125;RS;SUL
RIO GRANDE DO SUL;Cerro Largo;12861;266408.5;20714.44921875;RS;SUL
RIO GRANDE DO SUL;Cachoeira do Sul;86557;1226333.875;14167.9296875;RS;SUL
RIO GRANDE DO SUL;Santo Augusto;13845;221980.84375;16033.29003906;RS;SUL
RIO GRANDE DO SUL;Vila Flores;3305;80535.53125;24367.7890625;RS;SUL
RIO GRANDE DO SUL;Montauri;1606;26309.73242188;16382.15039062;RS;SUL
RIO GRANDE DO SUL;Nova Brescia;3291;42255.71875;12839.78027344;RS;SUL
RIO GRANDE DO SUL;Ipe;6210;97232.75;15657.45019531;RS;SUL
RIO GRANDE DO SUL;Sao Luiz Gonzaga;34999;446546.65625;12758.83984375;RS;SUL
RIO GRANDE DO SUL;Vespasiano Correa;1967;39798.56640625;20233.13085938;RS;SUL
RIO GRANDE DO SUL;Nao-Me-Toque;16012;439259.09375;27433.11914062;RS;SUL
RIO GRANDE DO SUL;Viadutos;5728;58895.875;10282.09960938;RS;SUL
RIO GRANDE DO SUL;Sao Jose do Sul;2010;25434.3984375;12653.9296875;RS;SUL
RIO GRANDE DO SUL;Vila Langaro;2293;38823.68359375;16931.390625;RS;SUL
RIO GRANDE DO SUL;Esperanca do Sul;3468;34524.50390625;9955.16015625;RS;SUL
RIO GRANDE DO SUL;Santo Expedito do Sul;2684;38706.75390625;14421.29003906;RS;SUL
RIO GRANDE DO SUL;Herveiras;2882;32523.8359375;11285.16015625;RS;SUL
RIO GRANDE DO SUL;Barros Cassal;11879;112400.703125;9462.12988281;RS;SUL
RIO GRANDE DO SUL;Quevedos;2839;60463.88671875;21297.59960938;RS;SUL
RIO GRANDE DO SUL;Independencia;6715;99997.7265625;14891.69042969;RS;SUL
RIO GRANDE DO SUL;Gramado;33706;523359.53125;15527.19042969;RS;SUL
RIO GRANDE DO SUL;Brochier;4876;54457.4296875;11168.45996094;RS;SUL
RIO GRANDE DO SUL;Nicolau Vergueiro;1803;45804.63671875;25404.6796875;RS;SUL
RIO GRANDE DO SUL;Cambara do Sul;7238;100088.4609375;13828.19042969;RS;SUL
RIO GRANDE DO SUL;Pontao;4040;107567.1953125;26625.5390625;RS;SUL
RIO GRANDE DO SUL;Pedro Osorio;8297;78699.4921875;9485.29003906;RS;SUL
RIO GRANDE DO SUL;Tabai;4338;34460.4375;7943.85009766;RS;SUL
RIO GRANDE DO SUL;Jacutinga;3615;72566.6875;20073.76953125;RS;SUL
RIO GRANDE DO SUL;Forquetinha;2614;26965.09960938;10315.65039062;RS;SUL
RIO GRANDE DO SUL;Muitos Capoes;3104;130000.5546875;41881.62109375;RS;SUL
RIO GRANDE DO SUL;Santa Vitoria do Palmar;31605;442481.40625;14000.36035156;RS;SUL
RIO GRANDE DO SUL;Sapiranga;78045;1101219.625;14110.05957031;RS;SUL
RIO GRANDE DO SUL;Rodeio Bonito;5880;62839.40234375;10686.96972656;RS;SUL
RIO GRANDE DO SUL;Sao Pedro do Butia;2802;56712.58203125;20240.0390625;RS;SUL
RIO GRANDE DO SUL;Linha Nova;1516;19915.02148438;13136.55957031;RS;SUL
RIO GRANDE DO SUL;Vista Gaucha;2804;37875.15625;13507.54980469;RS;SUL
RIO GRANDE DO SUL;Santo Antonio da Patrulha;39500;496112.75;12559.8203125;RS;SUL
RIO GRANDE DO SUL;Silveira Martins;2537;29473.42773438;11617.4296875;RS;SUL
RIO GRANDE DO SUL;Dom Pedro de Alcantara;2851;28221.046875;9898.65039062;RS;SUL
RIO GRANDE DO SUL;Severiano de Almeida;3966;52835.09765625;13322.00976562;RS;SUL
RIO GRANDE DO SUL;Dilermando de Aguiar;3215;47502.75;14775.34960938;RS;SUL
RIO GRANDE DO SUL;Mato Leitao;3827;95309.7109375;24904.55078125;RS;SUL
RIO GRANDE DO SUL;Santo Cristo;14585;265706.9375;18217.8203125;RS;SUL
RIO GRANDE DO SUL;Andre da Rocha;1276;42260.59375;33119.58984375;RS;SUL
RIO GRANDE DO SUL;Mato Castelhano;2747;55210.82421875;20098.58984375;RS;SUL
RIO GRANDE DO SUL;Novo Machado;4246;56553.53125;13319.25;RS;SUL
RIO GRANDE DO SUL;Caibate;5212;66182.6328125;12698.12988281;RS;SUL
RIO GRANDE DO SUL;Rio Pardo;38989;469216.03125;12034.5703125;RS;SUL
RIO GRANDE DO SUL;Dezesseis de Novembro;2923;29492.16796875;10089.69042969;RS;SUL
RIO GRANDE DO SUL;Campestre da Serra;3328;57898.2734375;17397.3203125;RS;SUL
RIO GRANDE DO SUL;Capao da Canoa;40861;464272.90625;11362.25;RS;SUL
RIO GRANDE DO SUL;Cerro Grande do Sul;9854;94414.78125;9581.37011719;RS;SUL
RIO GRANDE DO SUL;Pelotas;345181;3847928.0;11147.5703125;RS;SUL
RIO GRANDE DO SUL;Sao Jose do Norte;26116;213364.296875;8169.87011719;RS;SUL
RIO GRANDE DO SUL;Garibaldi;30518;899678.0;29480.24023438;RS;SUL
RIO GRANDE DO SUL;Sagrada Familia;2668;27485.80078125;10302.01953125;RS;SUL
RIO GRANDE DO SUL;Parobe;51634;512048.65625;9916.88964844;RS;SUL
RIO GRANDE DO SUL;Tramandai;44040;393147.09375;8927.04980469;RS;SUL
RIO GRANDE DO SUL;Barao de Cotegipe;6724;91043.1484375;13540.03027344;RS;SUL
RIO GRANDE DO SUL;Bom Progresso;2404;27404.21679688;11399.41992188;RS;SUL
RIO GRANDE DO SUL;Maquine;7652;82090.3515625;10727.95996094;RS;SUL
RIO GRANDE DO SUL;Marques de Souza;4122;46870.01953125;11370.70019531;RS;SUL
RIO GRANDE DO SUL;Uniao da Serra;1649;31442.67773438;19067.72070312;RS;SUL
RIO GRANDE DO SUL;Marcelino Ramos;5329;59109.97265625;11092.12988281;RS;SUL
RIO GRANDE DO SUL;Encruzilhada do Sul;25154;216951.15625;8624.91992188;RS;SUL
